date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:39:36	8915/8915	---M--	200	added ('OK')	image/jpeg	etag:%2261487fd2-22d3%22	https://www.radiustheme.com/demo/html/academics/academics/img/brand/1.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/brand/1.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:37	6674/6674	---M--	200	added ('OK')	image/jpeg	etag:%2261487fd2-1a12%22	https://www.radiustheme.com/demo/html/academics/academics/img/brand/2.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/brand/2.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:38	6889/6889	---M--	200	added ('OK')	image/jpeg	etag:%2261487fd3-1ae9%22	https://www.radiustheme.com/demo/html/academics/academics/img/brand/3.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/brand/3.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:39	5938/5938	---M--	200	added ('OK')	image/jpeg	etag:%2261487fd3-1732%22	https://www.radiustheme.com/demo/html/academics/academics/img/brand/4.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/brand/4.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:40	1086/1086	---M--	200	added ('OK')	image/png	etag:%2261487fa6-43e%22	https://www.radiustheme.com/demo/html/academics/academics/img/logo-footer.png	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/logo-footer.png	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:41	3577/3577	---M--	200	added ('OK')	image/jpeg	etag:%2261487fff-df9%22	https://www.radiustheme.com/demo/html/academics/academics/img/footer/1.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/footer/1.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:42	3672/3672	---M--	200	added ('OK')	image/jpeg	etag:%2261487fff-e58%22	https://www.radiustheme.com/demo/html/academics/academics/img/footer/2.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/footer/2.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:43	3730/3730	---M--	200	added ('OK')	image/jpeg	etag:%2261488000-e92%22	https://www.radiustheme.com/demo/html/academics/academics/img/footer/3.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/footer/3.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:44	4573/4573	---M--	200	added ('OK')	image/jpeg	etag:%2261488000-11dd%22	https://www.radiustheme.com/demo/html/academics/academics/img/footer/4.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/footer/4.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:45	3290/3290	---M--	200	added ('OK')	image/jpeg	etag:%2261488001-cda%22	https://www.radiustheme.com/demo/html/academics/academics/img/footer/5.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/footer/5.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:46	3550/3550	---M--	200	added ('OK')	image/jpeg	etag:%2261488001-dde%22	https://www.radiustheme.com/demo/html/academics/academics/img/footer/6.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/footer/6.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:47	733/733	---M--	200	added ('OK')	image/jpeg	etag:%2261487fa9-2dd%22	https://www.radiustheme.com/demo/html/academics/academics/img/payment-method1.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/payment-method1.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:48	949/949	---M--	200	added ('OK')	image/jpeg	etag:%2261487fab-3b5%22	https://www.radiustheme.com/demo/html/academics/academics/img/payment-method2.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/payment-method2.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:49	919/919	---M--	200	added ('OK')	image/jpeg	etag:%2261487fab-397%22	https://www.radiustheme.com/demo/html/academics/academics/img/payment-method3.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/payment-method3.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:51	947/947	---M--	200	added ('OK')	image/jpeg	etag:%2261487fac-3b3%22	https://www.radiustheme.com/demo/html/academics/academics/img/payment-method4.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/payment-method4.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:54	85581/85581	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261487fb3-14e4d%22	https://www.radiustheme.com/demo/html/academics/academics/js/jquery-2.2.4.min.js	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/js/jquery-2.2.4.min.js	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:55	760/760	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261487fbd-2f8%22	https://www.radiustheme.com/demo/html/academics/academics/js/plugins.js	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/js/plugins.js	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:56	60089/60089	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261487fb1-eab9%22	https://www.radiustheme.com/demo/html/academics/academics/js/bootstrap.min.js	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/js/bootstrap.min.js	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:56	8416/8416	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261487fc0-20e0%22	https://www.radiustheme.com/demo/html/academics/academics/js/wow.min.js	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/js/wow.min.js	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:58	29113/29113	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261488093-71b9%22	https://www.radiustheme.com/demo/html/academics/academics/vendor/slider/js/jquery.nivo.slider.js	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/vendor/slider/js/jquery.nivo.slider.js	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:39:59	465/465	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261488081-1d1%22	https://www.radiustheme.com/demo/html/academics/academics/vendor/slider/home.js	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/vendor/slider/home.js	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:40:00	40401/40401	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261488077-9dd1%22	https://www.radiustheme.com/demo/html/academics/academics/vendor/OwlCarousel/owl.carousel.min.js	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/vendor/OwlCarousel/owl.carousel.min.js	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:40:01	4079/4079	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261487fba-fef%22	https://www.radiustheme.com/demo/html/academics/academics/js/jquery.meanmenu.min.js	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/js/jquery.meanmenu.min.js	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:40:02	2035/2035	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261487fbb-7f3%22	https://www.radiustheme.com/demo/html/academics/academics/js/jquery.scrollUp.min.js	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/js/jquery.scrollUp.min.js	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:40:03	1064/1064	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261487fb6-428%22	https://www.radiustheme.com/demo/html/academics/academics/js/jquery.counterup.min.js	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/js/jquery.counterup.min.js	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:40:04	9028/9028	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261487fbf-2344%22	https://www.radiustheme.com/demo/html/academics/academics/js/waypoints.min.js	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/js/waypoints.min.js	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:40:05	5336/5336	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261487fb5-14d8%22	https://www.radiustheme.com/demo/html/academics/academics/js/jquery.countdown.min.js	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/js/jquery.countdown.min.js	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:40:06	34695/34695	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261487fb3-8787%22	https://www.radiustheme.com/demo/html/academics/academics/js/isotope.pkgd.min.js	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/js/isotope.pkgd.min.js	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:40:06	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261487fb9-4ef8%22	https://www.radiustheme.com/demo/html/academics/academics/js/jquery.magnific-popup.min.js	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/js/jquery.magnific-popup.min.js	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:40:08	19407/19407	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261487fb7-4bcf%22	https://www.radiustheme.com/demo/html/academics/academics/js/jquery.gridrotator.js	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/js/jquery.gridrotator.js	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:40:09	19337/19337	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261487fbb-4b89%22	https://www.radiustheme.com/demo/html/academics/academics/js/main.js	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/js/main.js	(from https://www.radiustheme.com/demo/html/academics/academics/index4.html)
15:40:10	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Sep%202021%2012:33:28%20GMT	https://www.radiustheme.com/demo/html/academics/academics/fonts/fontawesome-webfont.eot?v=4.5.0	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/fonts/fontawesome-webfont3295.eot	(from https://www.radiustheme.com/demo/html/academics/academics/css/font-awesome.min.css)
15:40:12	66624/66624	---M--	200	added ('OK')	font/woff2	etag:%2261487f9b-10440%22	https://www.radiustheme.com/demo/html/academics/academics/fonts/fontawesome-webfont.woff2?v=4.5.0	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/fonts/fontawesome-webfont3295.woff2	(from https://www.radiustheme.com/demo/html/academics/academics/css/font-awesome.min.css)
15:40:12	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Sep%202021%2012:33:28%20GMT	https://www.radiustheme.com/demo/html/academics/academics/fonts/fontawesome-webfont.eot?	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/fonts/fontawesome-webfontd41d.eot	(from https://www.radiustheme.com/demo/html/academics/academics/css/font-awesome.min.css)
15:40:39	83588/83588	---M--	200	added ('OK')	font/woff	etag:%2261487f9a-14684%22	https://www.radiustheme.com/demo/html/academics/academics/fonts/fontawesome-webfont.woff?v=4.5.0	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/fonts/fontawesome-webfont3295.woff	(from https://www.radiustheme.com/demo/html/academics/academics/css/font-awesome.min.css)
15:41:09	365616/365616	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261487f98-59430%22	https://www.radiustheme.com/demo/html/academics/academics/fonts/fontawesome-webfont.svg?v=4.5.0	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/fonts/fontawesome-webfont3295.svg	(from https://www.radiustheme.com/demo/html/academics/academics/css/font-awesome.min.css)
15:41:10	142072/142072	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2261487f9a-22af8%22	https://www.radiustheme.com/demo/html/academics/academics/fonts/fontawesome-webfont.ttf?v=4.5.0	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/fonts/fontawesome-webfont3295.ttf	(from https://www.radiustheme.com/demo/html/academics/academics/css/font-awesome.min.css)
15:41:11	4976/4976	---M--	200	added ('OK')	image/png	etag:%2261488078-1370%22	https://www.radiustheme.com/demo/html/academics/academics/vendor/OwlCarousel/owl.video.play.png	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/vendor/OwlCarousel/owl.video.play.png	(from https://www.radiustheme.com/demo/html/academics/academics/vendor/OwlCarousel/owl.carousel.min.css)
15:41:11	58801/58801	---M--	200	added ('OK')	image/gif	etag:%2261487fac-e5b1%22	https://www.radiustheme.com/demo/html/academics/academics/img/preloader.gif	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/preloader.gif	(from https://www.radiustheme.com/demo/html/academics/academics/style.css)
15:41:12	327/327	---M--	200	added ('OK')	image/png	etag:%2261487fa5-147%22	https://www.radiustheme.com/demo/html/academics/academics/img/countdown.png	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/countdown.png	(from https://www.radiustheme.com/demo/html/academics/academics/style.css)
15:41:13	1086/1086	---M--	200	added ('OK')	image/png	etag:%2261487fa8-43e%22	https://www.radiustheme.com/demo/html/academics/academics/img/logo.png	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/logo.png	(from https://www.radiustheme.com/demo/html/academics/academics/index.html)
15:41:16	196663/196663	---M--	200	added ('OK')	image/jpeg	etag:%2261488048-30037%22	https://www.radiustheme.com/demo/html/academics/academics/img/slider/1-1.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/slider/1-1.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index.html)
15:41:17	344584/344584	---M--	200	added ('OK')	image/jpeg	etag:%2261488048-54208%22	https://www.radiustheme.com/demo/html/academics/academics/img/slider/1-2.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/slider/1-2.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index.html)
15:41:22	57274/57274	---M--	200	added ('OK')	image/jpeg	etag:%2261487fc4-dfba%22	https://www.radiustheme.com/demo/html/academics/academics/img/about/1.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/about/1.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index.html)
15:41:24	48115/48115	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Dec%202021%2009:56:24%20GMT	https://www.radiustheme.com/demo/html/academics/academics/Phone(01)800433633	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/Phone(01)800433633	(from https://www.radiustheme.com/demo/html/academics/academics/index.html)
15:41:25	157481/157481	---M--	200	added ('OK')	image/jpeg	etag:%2261487fca-26729%22	https://www.radiustheme.com/demo/html/academics/academics/img/banner/1.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/banner/1.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index.html)
15:41:25	180329/180329	---M--	200	added ('OK')	image/jpeg	etag:%226148804a-2c069%22	https://www.radiustheme.com/demo/html/academics/academics/img/slider/2-1.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/slider/2-1.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index2.html)
15:41:26	371305/371305	---M--	200	added ('OK')	image/jpeg	etag:%226148804b-5aa69%22	https://www.radiustheme.com/demo/html/academics/academics/img/slider/1-3.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/slider/1-3.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index.html)
15:41:27	28856/28856	---M--	200	added ('OK')	image/jpeg	etag:%2261487ffa-70b8%22	https://www.radiustheme.com/demo/html/academics/academics/img/featured/back.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/featured/back.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index2.html)
15:41:28	204970/204970	---M--	200	added ('OK')	image/jpeg	etag:%226148804c-320aa%22	https://www.radiustheme.com/demo/html/academics/academics/img/slider/2-2.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/slider/2-2.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index2.html)
15:41:29	88156/88156	---M--	200	added ('OK')	image/jpeg	etag:%2261487ff7-1585c%22	https://www.radiustheme.com/demo/html/academics/academics/img/featured/1.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/featured/1.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index2.html)
15:41:30	86381/86381	---M--	200	added ('OK')	image/jpeg	etag:%2261487ff7-1516d%22	https://www.radiustheme.com/demo/html/academics/academics/img/featured/2.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/featured/2.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index2.html)
15:41:31	46892/46892	---M--	200	added ('OK')	image/jpeg	etag:%2261487ff8-b72c%22	https://www.radiustheme.com/demo/html/academics/academics/img/featured/3.jpg	/Users/sumandhital/websites/school_college/www.radiustheme.com/demo/html/academics/academics/img/featured/3.jpg	(from https://www.radiustheme.com/demo/html/academics/academics/index2.html)
